id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng
4663334125,Lunch Break Run,2021-01-22T11:59:54Z,Run,8458.3,2166,2534,49.0,"[42.384629, -71.120978]"
4659648851,Easy Hour,2021-01-21T17:13:29Z,VirtualRide,37211.4,3613,3613,58.0,"[-11.639215, 166.982735]"
4654530964,Abbreviated Zwift,2021-01-20T17:29:24Z,VirtualRide,36306.9,3625,3719,56.0,"[-11.638353, 166.977113]"
4653341333,Lunch Break Run,2021-01-20T12:19:21Z,Run,6139.0,1620,1675,13.7,"[42.384517, -71.121389]"
4647857166,Somewhat of a Slog,2021-01-19T12:08:17Z,Run,14234.2,3657,3953,38.7,"[42.384553, -71.121404]"
4644105410,Shortish Zwift,2021-01-18T18:08:12Z,VirtualRide,22721.0,2207,2207,35.0,"[-11.645154, 167.002004]"
4642486117,Vitamin D Run 🌤,2021-01-18T12:32:20Z,Run,6653.9,1710,2065,32.1,"[42.384539, -71.121001]"
4637932228,IT'S AN ALASKAN BULL WORM,2021-01-17T12:05:28Z,Run,20113.5,4918,5454,34.7,"[42.384555, -71.121321]"
4631191096,Low Wattage Day,2021-01-16T10:51:56Z,VirtualRide,61631.2,6314,7218,529.0,"[-11.636954, 166.970462]"
4626501432,Short Zwift,2021-01-15T17:18:47Z,VirtualRide,17960.1,1812,1812,27.0,"[-11.640003, 166.981512]"
4625298963,Lunch Break Run,2021-01-15T12:08:58Z,Run,5791.0,1442,1563,23.5,"[42.384571, -71.121063]"
4620749568,39 and Raining,2021-01-14T12:58:44Z,Run,13741.7,3442,3886,54.9,"[42.384521, -71.121291]"
4616785999,3.2w/kg Party Train,2021-01-13T17:19:23Z,VirtualRide,40822.0,3919,3919,349.0,"[-11.635487, 166.973069]"
4615083350,Lunch Break Run,2021-01-13T12:01:07Z,Run,6619.1,1665,1760,25.3,"[42.384645, -71.121033]"
4610194773,"""We are worried you might be cold""",2021-01-12T12:31:54Z,Run,14168.6,3620,4404,69.9,"[42.384533, -71.120998]"
4606227365,3x15min Crisscross,2021-01-11T17:18:14Z,VirtualRide,49863.8,5725,5725,999.0,"[47.259815, 11.41]"
4604532948,Lunch Shakeout,2021-01-11T12:09:06Z,Run,4877.1,1279,1388,15.9,"[42.384606, -71.121245]"
4600274766,Week #6 With Scabbed Achilles,2021-01-10T12:55:49Z,Run,8177.1,2024,2125,23.9,"[42.384627, -71.121407]"
4594401695,Saturday Subtempo,2021-01-09T14:20:31Z,Run,13085.6,3007,3473,28.6,"[42.384549, -71.121299]"
4586724711,80min Recovery,2021-01-08T07:32:13Z,VirtualRide,50485.9,4839,4839,77.0,"[-11.641566, 166.997842]"
4583323316,Really Soaking in the Vermont Hills,2021-01-07T12:24:50Z,Run,19399.9,4980,5384,384.5,"[44.262288, -72.053563]"
4579353744,90min Recovery,2021-01-06T16:35:13Z,VirtualRide,56444.0,5586,5586,268.0,"[51.485576, -0.14365]"
4572444956,Nelson Triple Crown Attempt (2/3),2021-01-05T12:20:50Z,Run,14221.8,3522,3950,253.0,"[44.262277, -72.053598]"
4568349160,75min Recovery,2021-01-04T17:02:05Z,VirtualRide,46178.6,4506,4506,71.0,"[-11.655272, 166.985064]"
4562224572,First Indoor Century,2021-01-03T08:32:26Z,VirtualRide,161281.0,15967,16825,1037.0,"[-21.74431, 166.150317]"
4557145085,Some More Recovery,2021-01-02T16:56:26Z,VirtualRide,20670.4,2457,2497,363.0,"[53.994589, -1.574175]"
4556852469,Recovery Mode w/ Bettina,2021-01-02T15:58:04Z,Run,5724.1,1812,1812,40.3,"[44.262273, -72.053613]"
4550671983,Afternoon Try-not-to-slip-on-ice Activity,2021-01-01T13:25:36Z,Walk,5777.3,5294,6392,143.2,"[43.63299, -72.516654]"
4549101505,Wow a Weight Room,2021-01-01T09:47:12Z,WeightTraining,245.1,40,902,2.5,"[43.714894, -72.309571]"
4548935720,Starting the Year,2021-01-01T08:29:20Z,Run,12911.4,3273,3636,160.1,"[43.715022, -72.309392]"
4546107049,Afternoon Walk,2020-12-31T14:29:13Z,Walk,3418.5,3182,3615,125.4,"[43.798318, -72.394925]"
4544675483,Long Recovery Day,2020-12-31T07:55:59Z,VirtualRide,80756.2,7511,7553,122.0,"[-11.65726, 166.984452]"
4541266109,Fartlek with a Side of Vert,2020-12-30T20:47:12Z,Run,12412.7,3021,3176,204.3,"[44.26225, -72.05356]"
4536522471,Easy 85min,2020-12-29T16:03:35Z,VirtualRide,35717.8,5224,5224,922.0,"[47.220161, 11.415583]"
4531887324,Easy 75min w/ 5x90sec intervals,2020-12-28T17:49:04Z,VirtualRide,44810.9,4519,4519,228.0,"[51.509517, -0.119003]"
4530695359,Recovery w/ Bettina,2020-12-28T12:30:36Z,Run,9692.3,3010,3026,145.5,"[44.262238, -72.053528]"
4527264745,Easy 50min,2020-12-27T17:45:11Z,VirtualRide,25312.3,3052,3052,460.0,"[53.979065, -1.570782]"
4526821138,Battle for Coppermine,2020-12-27T15:49:41Z,Run,6757.9,1651,1733,123.1,"[44.261783, -72.053869]"
4525956411,Morning Hike,2020-12-27T10:36:59Z,Hike,5330.9,5687,6849,87.8,"[44.288212, -72.012086]"
4521987337,Easy Hour,2020-12-26T16:36:43Z,VirtualRide,33262.1,3612,3612,264.0,"[37.544266, -77.439478]"
4521036823,"""The cows are in the schoolyard!""",2020-12-26T12:08:46Z,Run,9694.8,2460,2526,134.4,"[44.262198, -72.053378]"
4516727402,Easy 2hr: Earning that 🇩🇪🎄🍪,2020-12-25T11:35:44Z,VirtualRide,72745.0,7274,7443,506.0,"[-21.700798, 166.169533]"
4514118565,Betwixt Christmas Festivities,2020-12-24T18:38:46Z,VirtualRide,8649.1,915,915,49.0,"[48.863819, 2.331847]"
4509197607,Slippery Nelson,2020-12-23T12:11:41Z,Run,13804.4,3604,3610,249.2,"[44.262283, -72.053694]"
4505260075,"High Intensity ""Recovery""",2020-12-22T12:30:07Z,VirtualRide,43917.5,4059,4170,282.0,"[37.526601, -77.420772]"
4501874910,Recovery 15min,2020-12-21T17:26:54Z,VirtualRide,6779.7,904,1833,96.0,"[40.778418, -73.973077]"
4498450688,Ramp Test (347w | 4.63w/kg),2020-12-20T18:25:50Z,VirtualRide,20493.9,2156,2182,32.0,"[-11.639897, 166.986834]"
4497306876,Recovery w/ Bettina,2020-12-20T11:55:40Z,Run,8703.4,2774,2774,89.4,"[44.262258, -72.053517]"
4492421235,Warming up for Christmas Tree Cutting,2020-12-19T11:59:30Z,VirtualRide,41505.6,5487,5487,806.0,"[-11.647574, 166.939777]"
4488463407,Sunset Double w/ Bettina,2020-12-18T15:32:10Z,Run,10248.9,3335,3335,226.7,"[44.262243, -72.053549]"
4487929869,~Incognito~,2020-12-18T11:51:55Z,VirtualRide,47324.4,5116,5349,989.0,"[47.274293, 11.396646]"
4485143828,70min Endurance,2020-12-17T17:00:45Z,VirtualRide,31400.6,4210,4210,725.0,"[-11.67781, 166.932793]"
4480110222,Bettina Birthday Run,2020-12-16T12:07:23Z,Run,5827.7,1809,1850,91.5,"[44.262272, -72.053573]"
4477542123,Easy w/ Some Fast Bits,2020-12-15T19:10:40Z,VirtualRide,21189.9,2512,2588,147.0,"[37.554075, -77.460823]"
4469673253,80min Endurance,2020-12-13T17:47:44Z,VirtualRide,48328.5,4809,4809,296.0,"[-21.735861, 166.173524]"
4468669130,Bettina Wanted a Segment,2020-12-13T12:50:07Z,Run,6558.8,1979,1979,45.1,"[44.262202, -72.053466]"
4464491781,Zwift Easy 70min,2020-12-12T16:56:05Z,VirtualRide,36280.7,4382,4382,783.0,"[-11.659776, 166.953403]"
4459144800,75min Endurance,2020-12-11T11:57:27Z,VirtualRide,41475.3,4728,4728,738.0,"[53.986693, -1.557642]"
4456667705,Jon's Mix,2020-12-10T19:46:46Z,VirtualRide,18429.6,1818,1818,28.0,"[-11.640457, 166.97735]"
4455214815,Lunch Run w/ Bettina,2020-12-10T12:06:44Z,Run,9366.4,2944,2975,170.8,"[44.261952, -72.054112]"
4452622240,The Wringer,2020-12-09T19:42:28Z,VirtualRide,26920.3,2639,2639,180.0,"[-21.732434, 166.195711]"
4447175383,Birthday Pedal,2020-12-08T12:20:06Z,VirtualRide,48729.6,6008,6045,993.0,"[47.266767, 11.399301]"
4443788522,Recovery Day,2020-12-07T18:28:17Z,VirtualRide,18084.7,1821,1821,88.0,"[51.509528, -0.078884]"
4439001533,Flattest Run Since Before Thanksgiving,2020-12-06T12:19:57Z,Run,11677.3,2993,3005,156.0,"[44.262142, -72.053379]"
4435044533,75min Endurance,2020-12-05T17:55:52Z,VirtualRide,31529.3,4511,4511,762.0,"[47.240884, 11.435719]"
4429580218,Hunt Mtn + Powerlines,2020-12-04T12:23:30Z,Run,15510.7,5105,6070,562.1,"[44.262016, -72.053251]"
4425426522,Breaking in New Shoes @ Garland Hill,2020-12-03T11:46:50Z,Run,14961.2,3946,4150,303.2,"[44.262148, -72.053335]"
4422670203,"OH BOY, IT'S WEDNESDAY",2020-12-02T17:50:05Z,VirtualRide,20182.2,2764,2764,440.0,"[47.274245, 11.396713]"
4422353339,It Snowed,2020-12-02T16:30:47Z,Run,5669.4,1593,1593,96.4,"[44.262246, -72.053626]"
4417994803,Pferdeapfel,2020-12-01T16:13:14Z,Run,6684.7,2107,2107,118.0,"[44.262121, -72.053052]"
4416795609,Full Nelson,2020-12-01T11:27:46Z,Run,11930.4,3096,3186,228.8,"[44.262315, -72.053761]"
4413889586,Baby Zwift,2020-11-30T18:28:59Z,VirtualRide,9077.3,915,1009,15.0,"[-11.657668, 166.98339]"
4408794511,Downhill King,2020-11-29T11:19:17Z,Run,11826.0,3147,3343,313.4,"[44.261558, -72.053543]"
4401843258,Easing Back into Hills,2020-11-28T07:14:12Z,Run,13767.7,3766,3891,247.7,"[43.720137, -72.340113]"
4398919992,Quick One,2020-11-27T14:33:29Z,Walk,2320.0,1701,1701,96.8,"[43.632567, -72.516638]"
4397413868,First Run back in VT,2020-11-27T07:25:30Z,Run,12921.1,3513,4355,255.3,"[43.720471, -72.340253]"
4395134346,THE GRAND CANYON OF NORWICH,2020-11-26T12:36:02Z,Walk,7905.7,6132,6684,186.8,"[43.720358, -72.340289]"
4390804034,Night Walk,2020-11-25T16:18:57Z,Walk,3288.5,2661,2805,13.1,"[42.384724, -71.121163]"
4390175138,100min Endurance,2020-11-25T12:43:35Z,VirtualRide,63942.6,6015,6015,312.0,"[-21.710258, 166.191452]"
4386129588,Afternoon Activity,2020-11-24T15:55:44Z,Walk,2313.7,1718,1718,14.9,"[42.38457, -71.121263]"
4385183558,Baby Run,2020-11-24T12:53:01Z,Run,1216.0,337,337,2.3,"[42.384486, -71.121566]"
4381743095,Low Visibility,2020-11-23T17:00:00Z,Run,11466.1,2998,3434,28.1,"[42.384576, -71.120958]"
4376752513,Zwift Recovery,2020-11-22T12:29:34Z,VirtualRide,33515.6,3664,3945,266.0,"[37.54443, -77.439736]"
4376182931,Mid-Morning Walk,2020-11-22T10:24:40Z,Walk,6127.7,4368,4561,17.9,"[42.384567, -71.121163]"
4370908183,More of a long run than a long-run: Part II,2020-11-21T12:06:47Z,Run,18729.1,4701,5191,33.4,"[42.384598, -71.121241]"
4370906180,More of a long run than a long-run: Part I,2020-11-21T12:00:40Z,Run,1291.1,329,349,2.9,"[42.379883, -71.116381]"
4365628078,Easy Lunch Break,2020-11-20T12:46:16Z,Run,7055.4,1849,1911,29.8,"[42.384603, -71.120959]"
4359717281,ATTACK,2020-11-19T06:21:30Z,Run,12356.0,2990,3373,48.7,"[42.384554, -71.121338]"
4356953931,Dogrates' Allegory of the Cave,2020-11-18T12:21:17Z,Run,12374.0,3009,3343,30.4,"[42.384596, -71.121311]"
4352228846,Easy 90min (work session),2020-11-17T12:32:21Z,VirtualRide,32465.3,5416,5416,1074.0,"[-11.681408, 166.9276]"
4347251970,"Clouds, Sun, More Clouds",2020-11-16T12:37:52Z,Run,12981.9,3262,3827,24.6,"[42.384592, -71.121296]"
4344216960,Short Zwift,2020-11-15T17:42:13Z,VirtualRide,16192.7,1638,1638,46.0,"[-21.713807, 166.19481]"
4343317780,Morning Walk,2020-11-15T10:24:37Z,Walk,7525.1,5722,8888,18.6,"[42.384584, -71.121106]"
4337908025,Meandering,2020-11-14T12:12:08Z,Run,15275.3,4156,4726,48.2,"[42.384306, -71.121072]"
4336143410,Shakeout w/ Bettina,2020-11-14T08:13:01Z,Run,3804.4,1210,1210,14.0,"[42.384486, -71.121453]"
4333465409,a ramen kind of day,2020-11-13T16:35:20Z,Run,11978.4,2983,3412,26.8,"[42.384625, -71.121045]"
4323662586,Soft Surface Route,2020-11-11T12:05:07Z,Run,11985.0,3085,3560,47.0,"[42.384598, -71.120705]"
4319676551,Recoveryish,2020-11-10T16:16:10Z,Run,11729.1,3168,3303,26.1,"[42.384513, -71.120985]"
4313938645,Back to Basics,2020-11-09T11:57:37Z,Ride,51322.8,5936,6473,391.0,"[42.384531, -71.12127]"
4308921378,Post Cycle Run,2020-11-08T10:31:36Z,Run,10142.1,2496,2764,27.1,"[42.384787, -71.12055]"
4307902811,Autumnal Morning w/ Bettina,2020-11-08T07:19:45Z,Ride,33524.7,5320,6107,127.0,"[42.384505, -71.121103]"
4302890612,"Run w/ Bettina, Gavin, Maggie 🇺🇸",2020-11-07T08:56:10Z,Run,9843.1,3000,3348,14.2,"[42.381272, -71.146027]"
4299105594,Warmup for Weights (Recovery Day),2020-11-06T17:51:27Z,VirtualRide,3544.7,953,953,219.0,"[-21.712471, 166.224357]"
4290845100,"Beacon, Glorious Beacon",2020-11-05T12:27:18Z,Run,11292.9,2825,3217,35.8,"[42.384788, -71.121517]"
4287270299,An Easy 5,2020-11-04T17:12:51Z,Run,8247.0,2132,2389,17.0,"[42.38459, -71.121001]"
4281488449,"Crisp, Cool, Sunny, Windy",2020-11-03T12:19:54Z,Run,11364.7,2856,3166,24.7,"[42.384505, -71.120779]"
4278260385,Easy Zwift w/ Phone Calls,2020-11-02T17:37:05Z,VirtualRide,48635.4,4735,4735,72.0,"[-11.649736, 167.000642]"
4272914909,Freshening up the Routes,2020-11-01T12:01:55Z,Run,12773.0,3160,3595,38.6,"[42.384563, -71.120938]"
4267650999,The Great Thaw,2020-10-31T12:07:36Z,Run,11362.8,2812,2924,26.3,"[42.384566, -71.12144]"
4263734479,First Frolick of the Season,2020-10-30T16:51:44Z,Run,5179.7,1667,1835,20.9,"[42.376724, -71.122455]"
4260403951,1hr Moderate Effort,2020-10-29T18:27:48Z,VirtualRide,11569.8,3668,3668,970.0,"[-21.658863, 166.245911]"
4256238801,Not the Nefertiti Loop,2020-10-28T17:18:48Z,Run,11501.9,2897,3190,25.6,"[42.384484, -71.121473]"
4251971284,A Fall Evening w/ Bettina,2020-10-27T17:19:49Z,Run,10134.5,3227,3398,24.2,"[42.384559, -71.121357]"
4247807735,Easy 45min,2020-10-26T17:59:57Z,VirtualRide,28429.8,2746,2746,45.0,"[-11.658305, 166.983358]"
4239049291,Running w/ my Favorite Mountain Person,2020-10-24T17:49:52Z,Run,11273.4,3447,3945,30.0,"[42.384637, -71.121054]"
4230230776,Inferential Ecology w/ Gabe,2020-10-22T15:17:37Z,Run,11325.1,2996,4060,35.1,"[42.384522, -71.121432]"
4226297611,Dusk Run,2020-10-21T17:49:43Z,Run,8128.4,2017,2197,25.1,"[42.384659, -71.121427]"
4222114912,Zwiftin' and a Workin',2020-10-20T17:44:53Z,VirtualRide,28995.4,3120,3120,170.0,"[37.527454, -77.418487]"
4220728566,Lunch Break,2020-10-20T12:18:48Z,Run,4976.6,1294,1393,6.4,"[42.384622, -71.121011]"
4217812233,75min Medium Effort,2020-10-19T17:44:24Z,VirtualRide,21628.1,4547,4547,1055.0,"[-11.68181, 166.898546]"
4207696841,Walk/Jog Back,2020-10-17T12:35:08Z,Walk,4850.6,3081,3081,9.5,"[42.384437, -71.121396]"
4207696386,Miscalculated Distance,2020-10-17T11:23:52Z,Run,14461.3,3674,4148,23.2,"[42.351959, -71.109883]"
4204068918,Short Recovery Spin,2020-10-16T18:51:51Z,VirtualRide,22869.7,2709,2709,415.0,"[53.982729, -1.590873]"
4199024910,Warm and Windy,2020-10-15T12:24:29Z,Run,10955.0,2861,3118,18.5,"[42.384536, -71.120966]"
4194723091,Smörgåsbord,2020-10-14T12:08:59Z,Run,11528.4,2794,3236,29.1,"[42.384523, -71.121317]"
4190218093,80min Medium Effort,2020-10-13T11:25:47Z,VirtualRide,34039.1,4852,4852,896.0,"[47.222511, 11.425918]"
4186014982,Cool and Slightly Rainy,2020-10-12T11:47:59Z,Run,11279.7,2903,3069,19.2,"[42.384433, -71.120911]"
4183340042,80min Easy,2020-10-11T17:40:28Z,VirtualRide,44477.6,4818,4818,590.0,"[40.788602, -73.965524]"
4176439528,Back from the Regular n-gon,2020-10-10T10:26:31Z,Run,2600.0,695,799,5.0,"[42.384588, -71.121032]"
4176438858,With Gabe and Seth!,2020-10-10T09:03:23Z,Run,9187.6,2770,3283,12.8,"[42.366011, -71.107701]"
4172547575,So far so good,2020-10-09T12:23:20Z,Run,6755.4,1723,1889,17.1,"[42.384471, -71.120913]"
4169550977,Easy Does It,2020-10-08T17:51:29Z,Run,4151.8,1060,1226,6.6,"[42.384653, -71.120891]"
4165260796,<30min w/ Sprints,2020-10-07T17:21:51Z,VirtualRide,8259.3,1678,2244,404.0,"[47.219185, 11.416426]"
4160713158,Warmup for Weights,2020-10-06T17:51:35Z,VirtualRide,4640.2,739,739,129.0,"[47.244768, 11.404148]"
4153999325,60min Easy,2020-10-05T07:05:06Z,VirtualRide,24985.1,3903,3903,493.0,"[47.25916, 11.396773]"
4152199161,30min Don't-Hurt-Knee Session,2020-10-04T16:51:54Z,VirtualRide,17294.2,1898,1898,288.0,"[53.997556, -1.546341]"
4142933345,Afternoon Run,2020-10-02T17:56:33Z,Run,7612.3,2397,2593,27.5,"[42.384593, -71.121273]"
4136872423,Easing Back In,2020-10-01T07:28:23Z,VirtualRide,36403.4,3792,3792,168.0,"[51.501589, -0.110377]"
4125505989,Pre-Dinner Walk w/ Bettina,2020-09-28T17:12:56Z,Walk,4192.7,3233,3332,25.0,"[42.38468, -71.121321]"
4120592981,Sunday Stroll on LFP,2020-09-27T11:22:57Z,Walk,7411.0,5349,5898,14.6,"[42.384563, -71.121286]"
4114636685,"UCXC '20, Boston Edition",2020-09-26T09:10:38Z,Run,11338.7,3775,4333,114.5,"[42.453635, -71.107223]"
4111837705,Cautious Running w/ Bettina,2020-09-25T17:58:53Z,Run,5189.9,1713,1793,22.0,"[42.3846, -71.121265]"
4097750587,Lunch Break,2020-09-22T12:31:12Z,Run,10358.8,2642,2905,26.9,"[42.384576, -71.121069]"
4094376440,Recovery w/ Bettina,2020-09-21T18:23:17Z,Run,8180.1,2512,2559,21.5,"[42.384591, -71.121343]"
4091855416,Zwift Part II,2020-09-21T08:30:40Z,VirtualRide,4989.0,600,600,0,[]
4091768714,Zwift Part I,2020-09-21T07:45:05Z,VirtualRide,5142.5,1701,1728,374.0,"[-21.702586, 166.227533]"
4089331411,Tennis w/ Bettina,2020-09-20T14:11:02Z,Workout,1844.9,2208,2548,0.0,"[43.723418, -72.314604]"
4081977060,First Part of Bettina's Run,2020-09-19T08:27:39Z,Run,1992.0,666,756,59.1,"[43.734481, -72.351632]"
4081738603,"Back to Gloves, Shirts, and Hills",2020-09-19T07:06:02Z,Run,13295.4,3410,3936,265.8,"[43.720033, -72.340072]"
4072524244,"Back in Shape, KOM Hunting Season",2020-09-17T06:36:19Z,Run,12124.9,3055,3409,40.2,"[42.38461, -71.120933]"
4070577523,Recovery Meander w/ Bettina,2020-09-16T17:40:27Z,Run,8207.1,2582,2722,31.0,"[42.384435, -71.121138]"
4062612172,Top Notch Running Weather,2020-09-15T06:24:14Z,Run,12371.8,3054,3273,47.0,"[42.384663, -71.121432]"
4057972548,Medford Hills,2020-09-14T06:28:32Z,Run,13190.0,3338,4093,108.7,"[42.384509, -71.120919]"
4050777375,Advanced Bridge Maneuvering,2020-09-12T17:38:49Z,Run,10764.7,2514,2787,33.1,"[42.384551, -71.120999]"
4047940488,Aborted Long Ride,2020-09-12T06:36:08Z,Ride,31509.2,3845,4328,140.0,"[42.384615, -71.120821]"
4043573788,Back to Normal Running?,2020-09-11T07:08:36Z,Run,12459.8,3103,3620,31.1,"[42.384688, -71.121013]"
4039194346,"Learning How to Sweat, Again",2020-09-10T06:42:17Z,VirtualRide,70015.6,7920,8208,1228.0,"[53.991693, -1.549209]"
4034379746,(Total) Recovery Days Don't Work,2020-09-09T07:34:56Z,Run,12422.0,3183,3608,28.2,"[42.384711, -71.120914]"
4024852990,Dover Hills,2020-09-07T06:19:59Z,Ride,72183.3,8920,9857,599.0,"[42.384504, -71.121339]"
4020553985,Longer Recovery,2020-09-06T06:28:50Z,Ride,76287.6,9345,9934,610.0,"[42.384355, -71.121608]"
4015918812,Cooldown,2020-09-05T10:55:50Z,Run,4467.7,1303,1613,44.9,"[42.38454, -71.121404]"
4015917756,"Warmup + UCXC ""Time Trial"" (3200m 11:51)",2020-09-05T09:35:34Z,Run,8121.3,1973,3195,21.7,"[42.40347, -71.119049]"
4015138790,"Pre-UCXC ""Time-Trial""",2020-09-05T06:46:31Z,Ride,67280.9,7980,8744,567.0,"[42.384471, -71.121314]"
4009841191,Recovery Ride w/ Bettina,2020-09-04T06:21:36Z,Ride,40935.7,6266,7132,149.0,"[42.384518, -71.121322]"
4001569370,Lunch Run,2020-09-02T11:48:43Z,Run,10753.5,2624,2848,31.6,"[42.384603, -71.121043]"
3998307783,Evening Double,2020-09-01T18:01:17Z,Run,6622.3,1620,1744,18.3,"[42.384515, -71.121054]"
3995420118,Recovery Ride w/ Bettina,2020-09-01T06:37:39Z,Ride,24036.2,3891,4237,79.0,"[42.384565, -71.121189]"
3990791573,Almost Fall,2020-08-31T06:06:00Z,Ride,51127.7,5797,5955,392.0,"[42.384049, -71.122422]"
3989136991,Cambridge is a Bustlin',2020-08-30T18:48:24Z,Run,4686.6,1136,1243,6.4,"[42.384594, -71.120983]"
3982549065,"""Horse Hoof on an Earthworm""",2020-08-29T11:03:01Z,Run,8209.0,2071,2173,27.3,"[42.384604, -71.121375]"
3977126149,Another Walden Pond Loop,2020-08-28T06:08:16Z,Ride,51023.6,5682,5968,385.0,"[42.38438, -71.121673]"
3975269494,Reckless,2020-08-27T18:10:09Z,Run,6751.4,1618,1854,15.9,"[42.384562, -71.120788]"
3967934463,Someone Passed Me,2020-08-26T06:10:00Z,Ride,50883.9,5824,6474,378.0,"[42.38446, -71.121352]"
3963213455,Recovery w/ Bettina,2020-08-25T06:32:59Z,Ride,31675.2,4741,6196,106.0,"[42.393508, -71.133157]"
3958474376,"I thought I was living in Cahm-bridge, not Came-bridge",2020-08-24T05:57:19Z,Ride,50851.4,5848,6156,374.0,"[42.384549, -71.121313]"
3954796972,Short One w/ Bettina,2020-08-23T08:28:21Z,Ride,11282.9,1742,1742,156.0,"[44.26164, -72.053633]"
3951328401,Afternoon Hike w/ Hammers,2020-08-22T14:44:11Z,Hike,6250.1,5038,5518,135.9,"[43.703751, -72.307219]"
3950249772,Back from Farmer's Market,2020-08-22T11:51:41Z,Ride,1917.4,267,297,13.0,"[43.712775, -72.308155]"
3950082056,The Christening of Ruby,2020-08-22T09:45:23Z,Ride,36589.7,5798,5997,441.0,"[43.698156, -72.317518]"
3944778224,An Incredible Ride,2020-08-21T06:07:12Z,Ride,50808.3,5777,6355,385.0,"[42.384425, -71.121484]"
3940156586,Morning Ride,2020-08-20T06:01:53Z,Ride,51056.9,6148,6444,382.0,"[42.38442, -71.121496]"
3935533016,"Back Running, Cautiously",2020-08-19T08:16:05Z,Run,3059.8,1029,1036,2.6,"[42.384438, -71.121212]"
3935380439,Back at It,2020-08-19T06:11:04Z,Ride,50837.6,6114,6528,370.0,"[42.384424, -71.121449]"
3933498482,Evening Activity w/ Bettina,2020-08-18T19:18:14Z,Workout,489.1,708,1876,0.0,"[42.381769, -71.124358]"
3931402156,Fro X-Ray,2020-08-18T11:52:07Z,Ride,1780.7,238,238,3.1,"[42.384602, -71.12115]"
3931326893,To X-Ray,2020-08-18T11:16:53Z,Ride,1410.1,228,349,2.3,"[42.3735, -71.119352]"
3928772075,Fro Dinner,2020-08-17T21:26:53Z,Ride,4251.6,605,745,12.5,"[42.38457, -71.121139]"
3928772031,To Dinner,2020-08-17T18:22:13Z,Ride,2940.2,438,610,12.0,"[42.378662, -71.155162]"
3917680687,Mt. Wachusett Century ✔,2020-08-15T06:19:03Z,Ride,171016.0,23024,25555,1939.0,"[42.384478, -71.121288]"
3911151921,At least I made it to the turnaround,2020-08-14T06:05:17Z,Ride,27821.2,3468,3649,158.0,"[42.44724, -71.342139]"
3906656072,Faster Still,2020-08-13T06:03:41Z,Ride,51015.3,6018,6340,367.0,"[42.384522, -71.121165]"
3896827335,"Same Loop, 14sec faster",2020-08-11T06:01:07Z,Ride,50853.2,6073,6242,375.0,"[42.384438, -71.121311]"
3892039273,Searching for the Perfect Weekday Loop,2020-08-10T05:59:38Z,Ride,50796.2,6087,6343,374.0,"[42.384541, -71.121187]"
3887610396,Yeah that hit the spot,2020-08-09T06:23:23Z,Ride,64803.2,7626,7929,481.0,"[42.384399, -71.121597]"
3882570387,Morning Ride,2020-08-08T06:57:27Z,Ride,51703.6,6596,7424,280.0,"[42.384429, -71.121483]"
3877737679,Missing Carmel Roundabouts,2020-08-07T06:37:22Z,Ride,47921.4,5934,6493,303.0,"[42.384428, -71.121184]"
3872751990,Long Way to the Track,2020-08-06T06:44:47Z,Run,14657.6,3618,4425,30.2,"[42.384661, -71.120846]"
3867500119,Assessing Wind Damage,2020-08-05T06:25:31Z,Run,13343.7,3398,3593,22.7,"[42.384607, -71.121035]"
3862590355,Recovery w/ Bettina + Segment Takeover,2020-08-04T07:28:02Z,Run,7372.0,2266,2460,10.4,"[42.384522, -71.120874]"
3857786423,Recovery w/ Bettina,2020-08-03T07:14:15Z,Run,7757.5,2492,2761,8.1,"[42.384937, -71.119566]"
3854557373,Mt^3,2020-08-02T09:34:02Z,Hike,10287.0,8874,9821,648.9,"[43.901341, -71.984837]"
3848718912,Dessert,2020-08-01T10:56:26Z,Run,1664.6,364,475,12.0,"[44.412998, -72.022063]"
3848717967,Back in the Northeast Kingdom,2020-08-01T10:03:04Z,Run,6521.7,2071,2799,74.4,"[44.413777, -72.022008]"
3843013170,Not Running in Hades,2020-07-31T07:21:30Z,Run,12317.4,3153,3556,30.2,"[42.384572, -71.121186]"
3840896222,Evening Walk,2020-07-30T18:09:33Z,Walk,5212.6,3341,3746,13.6,"[42.384536, -71.121274]"
3839059447,10xHill + Stride,2020-07-30T11:39:45Z,Run,7199.2,1875,2380,106.1,"[42.384375, -71.121377]"
3835668859,Not the MOST Enjoyable Run,2020-07-29T18:28:03Z,Run,6873.3,2071,2404,37.9,"[42.384593, -71.121195]"
3830368906,Evening Stroll,2020-07-28T19:36:40Z,Walk,2555.9,1915,1946,3.3,"[42.384435, -71.121567]"
3826154529,Nice and Easy Back,2020-07-28T07:16:22Z,Run,910.2,252,284,2.4,"[42.384465, -71.120913]"
3826143834,Medford Hills + Sprain,2020-07-28T06:15:14Z,Run,10604.2,2822,3429,133.6,"[42.388151, -71.115271]"
3819968179,Back in Cambridge,2020-07-27T06:03:34Z,Run,11680.3,2986,3514,39.2,"[42.384432, -71.12164]"
3811325589,Actual New Bike Day,2020-07-25T08:25:41Z,Ride,46179.3,5583,6033,173.0,"[39.969595, -86.139678]"
3811588543,Fro Social Distancing,2020-07-24T21:19:44Z,Ride,6634.7,846,846,9.1,"[39.969813, -86.139278]"
